epoch;accuracy;loss;val_accuracy;val_loss
23;0.7577214241027832;0.28267616033554077;0.7723985910415649;0.2736542820930481
24;0.761040985584259;0.2740350365638733;0.7450487017631531;0.27128714323043823
25;0.7514970302581787;0.27396026253700256;0.7683118581771851;0.26553893089294434
26;0.7215569019317627;0.27145034074783325;0.7331027984619141;0.26189282536506653
27;0.7324298620223999;0.26652124524116516;0.7569946646690369;0.26750457286834717
28;0.7554364800453186;0.2722560465335846;0.7745991945266724;0.2750188410282135
29;0.7470847964286804;0.26877909898757935;0.742533802986145;0.2776434123516083
30;0.7215569019317627;0.27156341075897217;0.7368751764297485;0.2648408114910126
31;0.7278600931167603;0.2699885070323944;0.7327884435653687;0.2636828124523163
32;0.7306782603263855;0.2710168957710266;0.7183275818824768;0.26505136489868164
33;0.725102424621582;0.26914721727371216;0.7255579829216003;0.2671912610530853
34;0.7280964255332947;0.2693396210670471;0.7497642040252686;0.2769918739795685
35;0.746612012386322;0.2727579176425934;0.7434768676757812;0.26244020462036133
36;0.7407816052436829;0.2633478343486786;0.741590678691864;0.2648341655731201
37;0.7415695190429688;0.2698519825935364;0.7409619688987732;0.26153242588043213
38;0.7405452132225037;0.27109962701797485;0.7516504526138306;0.2804006040096283
39;0.7418846487998962;0.2703075706958771;0.7595095634460449;0.2626844644546509
40;0.7461392879486084;0.26704826951026917;0.7500786185264587;0.262824684381485
41;0.7382491827011108;0.2658627927303314;0.7331027984619141;0.2611653208732605
42;0.740939199924469;0.26592913269996643;0.767368733882904;0.2625610828399658
43;0.7578001618385315;0.2668854892253876;0.7723985910415649;0.2654389441013336
44;0.7573274374008179;0.26996728777885437;0.7576233744621277;0.2647458612918854
45;0.7288055419921875;0.26848646998405457;0.7283872961997986;0.28436964750289917
46;0.7559880018234253;0.2712600827217102;0.7865450978279114;0.2592856287956238
47;0.7659943103790283;0.26631489396095276;0.7626532316207886;0.26306283473968506
48;0.7588244676589966;0.26406392455101013;0.7821439504623413;0.2730882465839386
49;0.749605655670166;0.26660609245300293;0.7255579829216003;0.27670010924339294
0;0.26357153058052063;2.1623857021331787;0.2605312764644623;2.170386552810669
1;0.26445794105529785;2.1599037647247314;0.26831185817718506;2.136435031890869
2;0.26469430327415466;2.1575400829315186;0.2717698812484741;2.131798267364502
3;0.2639457881450653;2.1596477031707764;0.270355224609375;2.1374566555023193
4;0.26500946283340454;2.158761501312256;0.27011945843696594;2.139814615249634
5;0.2637685239315033;2.1614205837249756;0.26784029603004456;2.1453945636749268
6;0.2643791437149048;2.1621689796447754;0.26831185817718506;2.1420936584472656
7;0.26471400260925293;2.158524990081787;0.2724772095680237;2.1282615661621094
8;0.26346608996391296;2.162775993347168;0.26784029603004456;2.146101951599121
9;0.26609280705451965;2.154073476791382;0.2732631266117096;2.1321911811828613
10;0.264497309923172;2.159923553466797;0.2687048017978668;2.142643928527832
11;0.26276394724845886;2.1652615070343018;0.270355224609375;2.129676103591919
12;0.2654624879360199;2.154999256134033;0.2682332694530487;2.1494812965393066
13;0.26445794105529785;2.1618540287017822;0.276799738407135;2.1123859882354736
14;0.26554128527641296;2.1559250354766846;0.2726343870162964;2.131169557571411
15;0.26372912526130676;2.16140079498291;0.2677617073059082;2.146416187286377
16;0.2635449469089508;2.15891170501709;0.2668186128139496;2.148066759109497
17;0.26554128527641296;2.155038595199585;0.26894059777259827;2.138871431350708
18;0.2642412483692169;2.160238742828369;0.27106255292892456;2.133920192718506
19;0.26627010107040405;2.149641513824463;0.27137693762779236;2.132662773132324
20;0.2647337019443512;2.1580917835235596;0.26768311858177185;2.140364646911621
21;0.2646155059337616;2.1567916870117188;0.2605312764644623;2.1710939407348633
22;0.26325637102127075;2.1659510135650635;0.2695693075656891;2.139893054962158
23;0.2640048861503601;2.158879518508911;0.2705124318599701;2.135413408279419
24;0.2632492184638977;2.16382098197937;0.26508960127830505;2.154275417327881
25;0.2657776474952698;2.152320384979248;0.27287015318870544;2.125275135040283
26;0.2630594074726105;2.1630160808563232;0.2666614353656769;2.1451587677001953
27;0.2630003094673157;2.1659116744995117;0.26587551832199097;2.156790256500244
28;0.2646155059337616;2.158564567565918;0.2651681900024414;2.1525464057922363
29;0.26378822326660156;2.159569025039673;0.2634391784667969;2.1552186012268066
30;0.26367002725601196;2.1628782749176025;0.27137693762779236;2.1376140117645264
31;0.2658761441707611;2.15352201461792;0.27074819803237915;2.1394214630126953
32;0.2631506323814392;2.162440776824951;0.26846903562545776;2.144294261932373
33;0.2640836834907532;2.160691738128662;0.26894059777259827;2.1424081325531006
34;0.26556098461151123;2.152477979660034;0.2685476243495941;2.1312479972839355
35;0.2637685239315033;2.161597967147827;0.26571834087371826;2.1510531902313232
36;0.264142781496048;2.1615190505981445;0.2661898732185364;2.1470448970794678
37;0.26258668303489685;2.1661479473114014;0.26642563939094543;2.153175115585327
38;0.26554128527641296;2.1555705070495605;0.27208423614501953;2.127711296081543
39;0.263276070356369;2.1637449264526367;0.2705124318599701;2.1318767070770264
40;0.26506856083869934;2.154093027114868;0.26964789628982544;2.1374566555023193
41;0.26527997851371765;2.1549882888793945;0.26571834087371826;2.1567118167877197
42;0.26463520526885986;2.154940128326416;0.26980510354042053;2.133291482925415
43;0.2644185423851013;2.163252353668213;0.2722414433956146;2.1249606609344482
44;0.2634533643722534;2.1626811027526855;0.2742062211036682;2.118516206741333
45;0.2648124694824219;2.1584856510162354;0.2669757902622223;2.1509745121002197
46;0.26459580659866333;2.159884214401245;0.26933354139328003;2.1436655521392822
47;0.26288214325904846;2.1640796661376953;0.2740490436553955;2.1184375286102295
48;0.26465490460395813;2.1576976776123047;0.2674473524093628;2.1497957706451416
49;0.2634858191013336;2.1634068489074707;0.27059102058410645;2.1294405460357666
0;0.31537529826164246;0.9124040603637695;0.2836538553237915;0.7988823652267456
1;0.33958837389945984;0.7461965084075928;0.28012821078300476;0.712790310382843
2;0.35835352540016174;0.9759693145751953;0.36378204822540283;0.9165438413619995
3;0.37288135290145874;0.9345030784606934;0.3471153974533081;0.947196364402771
4;0.39346247911453247;0.9201974868774414;0.39134615659713745;0.9001972079277039
5;0.3855932056903839;0.9271863698959351;0.40544870495796204;0.830051839351654
6;0.3813559412956238;0.8538991212844849;0.3717948794364929;0.8985323309898376
7;0.39830508828163147;0.8261449933052063;0.45576924085617065;0.724257230758667
8;0.42736077308654785;0.7652921676635742;0.4442307651042938;0.7769648432731628
9;0.4414634108543396;0.7831656336784363;0.4326923191547394;0.7803487181663513
10;0.47215497493743896;0.7240062355995178;0.4403846263885498;0.7471601963043213
11;0.44673123955726624;0.7296313047409058;0.4455128312110901;0.7817363142967224
12;0.5042372941970825;0.746638834476471;0.5022435784339905;0.7698466181755066
13;0.4667070209980011;0.7350507974624634;0.4432692229747772;0.741494357585907
14;0.4503631889820099;0.732563316822052;0.4621794819831848;0.6964481472969055
15;0.5006053447723389;0.667059600353241;0.5147435665130615;0.6635276675224304
16;0.4878934621810913;0.6676573157310486;0.4919871687889099;0.6521980166435242
17;0.49213075637817383;0.6688424348831177;0.46570512652397156;0.6945029497146606
18;0.4798780381679535;0.6999699473381042;0.4782051146030426;0.6667711138725281
19;0.49636805057525635;0.6572979688644409;0.5189102292060852;0.6314990520477295
20;0.48184019327163696;0.6568070650100708;0.509294867515564;0.6419709920883179
21;0.5090798735618591;0.626250684261322;0.5301281809806824;0.6316236257553101
22;0.5859563946723938;0.5888091921806335;0.7804487347602844;0.35361772775650024
23;0.7282082438468933;0.39536863565444946;0.4483974277973175;0.6703959703445435
24;0.4788135588169098;0.6370739340782166;0.4791666567325592;0.597920835018158
25;0.6646488904953003;0.45188358426094055;0.7608974575996399;0.33212369680404663
26;0.7760290503501892;0.3258066177368164;0.8070513010025024;0.30252090096473694
27;0.574455201625824;0.3259715437889099;0.48878204822540283;0.3385838568210602
28;0.5012195110321045;0.3292118012905121;0.5025641322135925;0.3332037031650543
29;0.4854721426963806;0.34178605675697327;0.4791666567325592;0.35458245873451233
30;0.4975786805152893;0.33565595746040344;0.5035256147384644;0.335717111825943
31;0.48002421855926514;0.3589041233062744;0.5073717832565308;0.31671175360679626
32;0.5248184204101562;0.34295856952667236;0.5496794581413269;0.36317265033721924
33;0.5484261512756348;0.36389508843421936;0.5378205180168152;0.34979861974716187
34;0.5223971009254456;0.3459748327732086;0.5304487347602844;0.3552955090999603
35;0.518159806728363;0.31717637181282043;0.4923076927661896;0.2935558259487152
36;0.5133171677589417;0.2950902283191681;0.5253205299377441;0.3080034852027893
37;0.5207316875457764;0.3182457387447357;0.5336538553237915;0.3181542158126831
38;0.4975786805152893;0.3113313913345337;0.5192307829856873;0.3088247776031494
39;0.5272396802902222;0.30506107211112976;0.5214743614196777;0.3080296516418457
40;0.5127118825912476;0.3052947521209717;0.5003204941749573;0.2927168309688568
41;0.5199757814407349;0.2913760244846344;0.5230769515037537;0.2953796684741974
42;0.5211864113807678;0.3027752637863159;0.5237179398536682;0.29984453320503235
43;0.5048426389694214;0.3056034743785858;0.5153846144676208;0.3109876215457916
44;0.5272396802902222;0.3021642863750458;0.5205128192901611;0.31613796949386597
45;0.5429782271385193;0.3241061866283417;0.5570513010025024;0.30560946464538574
46;0.5164633989334106;0.3222140669822693;0.534294843673706;0.2909471094608307
47;0.5230024456977844;0.3112928569316864;0.5019230842590332;0.31378355622291565
48;0.49394673109054565;0.3332166373729706;0.491346150636673;0.31451669335365295
49;0.5363196134567261;0.30586037039756775;0.5285256505012512;0.30002477765083313
0;0.5720338821411133;0.5707276463508606;0.7519230842590332;0.3850356638431549
1;0.7506053447723389;0.27607741951942444;0.8333333134651184;0.21143373847007751
2;0.7972155213356018;0.20255732536315918;0.8807692527770996;0.1274552196264267
3;0.8347457647323608;0.1638689935207367;0.8894230723381042;0.08916814625263214
4;0.8613801598548889;0.14286600053310394;0.9115384817123413;0.08509363234043121
5;0.852300226688385;0.13846588134765625;0.8948717713356018;0.07862105965614319
6;0.8662227392196655;0.12331709265708923;0.9333333373069763;0.06398273259401321
7;0.8910411596298218;0.11877753585577011;0.9137820601463318;0.06788932532072067
8;0.8910411596298218;0.11070670187473297;0.9346153736114502;0.07205062359571457
9;0.8731707334518433;0.11430936306715012;0.9173076748847961;0.06602386385202408
10;0.8819612860679626;0.11078737676143646;0.9195512533187866;0.07233717292547226
11;0.9025423526763916;0.10379853844642639;0.9099358916282654;0.058084242045879364
12;0.8995157480239868;0.10739491134881973;0.9378204941749573;0.06999818235635757
13;0.9049636721611023;0.10262889415025711;0.925000011920929;0.06144960969686508
14;0.898910403251648;0.10276855528354645;0.9179487228393555;0.05440555885434151
15;0.9079903364181519;0.09923206269741058;0.9080128073692322;0.054753392934799194
16;0.9013317227363586;0.10383359342813492;0.9375;0.06262625753879547
17;0.9194915294647217;0.10124414414167404;0.9346153736114502;0.05168589949607849
18;0.9140244126319885;0.09637898951768875;0.9384615421295166;0.059645265340805054
19;0.8940678238868713;0.09740721434354782;0.9256410002708435;0.05051470547914505
20;0.9079903364181519;0.09347965568304062;0.9304487109184265;0.05066436901688576
21;0.9122276306152344;0.09405020624399185;0.9362179636955261;0.05175454169511795
22;0.9001210927963257;0.09429583698511124;0.9227564334869385;0.05544585362076759
23;0.915859580039978;0.09082946926355362;0.9272435903549194;0.05590912327170372
24;0.9122276306152344;0.09503311663866043;0.9160256385803223;0.055093683302402496
25;0.915859580039978;0.09269199520349503;0.9442307949066162;0.0539901964366436
26;0.9194915294647217;0.09399443864822388;0.9528846144676208;0.044560711830854416
27;0.9225181341171265;0.08988779783248901;0.9573717713356018;0.047766298055648804
28;0.9213414788246155;0.0904441848397255;0.9381410479545593;0.05001804977655411
29;0.9122276306152344;0.09155157953500748;0.9448717832565308;0.05050191283226013
30;0.9225181341171265;0.0907498300075531;0.9490384459495544;0.0473349392414093
31;0.9116222858428955;0.08889459073543549;0.9416666626930237;0.047969792038202286
32;0.9194915294647217;0.08382710069417953;0.9314102530479431;0.04545891284942627
33;0.9104115962982178;0.0855136439204216;0.9480769038200378;0.03866349533200264
34;0.9098063111305237;0.09072190523147583;0.9567307829856873;0.041223183274269104
35;0.9128329157829285;0.08427287638187408;0.9298076629638672;0.04945467412471771
36;0.9164648652076721;0.0858692079782486;0.9346153736114502;0.04095372557640076
37;0.9219512343406677;0.08553007245063782;0.9413461685180664;0.04960266500711441
38;0.9243341684341431;0.0833829939365387;0.9426282048225403;0.04790399968624115
39;0.915859580039978;0.08304974436759949;0.915705144405365;0.04342589154839516
40;0.9140436053276062;0.0807604044675827;0.9205127954483032;0.046029746532440186
41;0.9152542352676392;0.08641126751899719;0.9464743733406067;0.04080323129892349
42;0.9188861846923828;0.0799812525510788;0.9416666626930237;0.04129796102643013
43;0.9146488904953003;0.08185537904500961;0.9371795058250427;0.03971394896507263
44;0.9146488904953003;0.07781844586133957;0.9173076748847961;0.03535468876361847
45;0.908595621585846;0.08255735784769058;0.9342948794364929;0.04082804173231125
46;0.9060975313186646;0.08117439597845078;0.9246794581413269;0.04273451864719391
47;0.9122276306152344;0.07746610790491104;0.9403846263885498;0.043643414974212646
48;0.9176755547523499;0.07790789753198624;0.8983974456787109;0.04635433480143547
49;0.9031476974487305;0.07959156483411789;0.9573717713356018;0.04982845112681389
0;0.2947942018508911;1.1478924751281738;0.5820512771606445;0.7793415784835815
1;0.3359564244747162;0.7723114490509033;0.3371794819831848;0.7376748919487
2;0.33958837389945984;0.7569610476493835;0.33589744567871094;0.73609858751297
3;0.35169491171836853;0.7534855604171753;0.3192307651042938;0.7423014044761658
4;0.3523002564907074;0.7443286776542664;0.3410256505012512;0.7365737557411194
5;0.34685230255126953;0.7415870428085327;0.34262821078300476;0.7394025921821594
6;0.32808718085289;0.7442395687103271;0.31217947602272034;0.7410879135131836
7;0.35351088643074036;0.7444107532501221;0.3371794819831848;0.7375401258468628
8;0.3504842519760132;0.747033953666687;0.3394230902194977;0.7384376525878906
9;0.3390243947505951;0.7421090602874756;0.32980769872665405;0.7357608079910278
10;0.32990315556526184;0.7473205924034119;0.3102564215660095;0.7388893365859985
11;0.33171913027763367;0.7378988862037659;0.33493590354919434;0.7355652451515198
12;0.34624698758125305;0.7388824224472046;0.34455129504203796;0.7294854521751404
13;0.35835352540016174;0.7422469258308411;0.35961538553237915;0.7283151745796204
0;0.5611380338668823;0.550268292427063;0.7474358677864075;0.3224520981311798
1;0.7354721426963806;0.2325039952993393;0.8368589878082275;0.1542847901582718
2;0.8056900501251221;0.17262020707130432;0.8650640845298767;0.09515780210494995
3;0.8311138153076172;0.14203739166259766;0.8868589997291565;0.057984430342912674
4;0.8456416726112366;0.12913861870765686;0.8897435665130615;0.06602589786052704
5;0.8420096635818481;0.12118236720561981;0.8980769515037537;0.06529747694730759
6;0.8819612860679626;0.11456166952848434;0.8961538672447205;0.06270699948072433
7;0.880145251750946;0.10994910448789597;0.8926281929016113;0.06494221091270447
8;0.8753026723861694;0.11039511114358902;0.915705144405365;0.06327756494283676
9;0.8817073106765747;0.1065891832113266;0.9099358916282654;0.06690876185894012
10;0.8922517895698547;0.10589388012886047;0.9086538553237915;0.0535455122590065
11;0.88922518491745;0.10637985169887543;0.9073718190193176;0.05141444504261017
12;0.8910411596298218;0.1010005846619606;0.9025641083717346;0.0691690742969513
13;0.8861985206604004;0.10557522624731064;0.9067307710647583;0.05459132418036461
14;0.8886198401451111;0.10286597162485123;0.9044871926307678;0.054241932928562164
15;0.9092009663581848;0.098798967897892;0.9182692170143127;0.05290169268846512
16;0.8995157480239868;0.09931213408708572;0.9375;0.06585638225078583
17;0.9007263779640198;0.09845344722270966;0.9083333611488342;0.046728864312171936
18;0.9018292427062988;0.09505754709243774;0.9381410479545593;0.05412783473730087
19;0.908595621585846;0.09880448877811432;0.9134615659713745;0.051407378166913986
20;0.907384991645813;0.09436627477407455;0.9314102530479431;0.05260325223207474
21;0.9116222858428955;0.09223243594169617;0.9057692289352417;0.060982171446084976
22;0.9140436053276062;0.09166502952575684;0.9253205060958862;0.06418553739786148
23;0.908595621585846;0.09516660124063492;0.9134615659713745;0.050076842308044434
24;0.8970944285392761;0.09046434611082077;0.9381410479545593;0.05892462283372879
25;0.8970944285392761;0.09215600788593292;0.928205132484436;0.04926544055342674
26;0.9098063111305237;0.0935535877943039;0.9253205060958862;0.04593680053949356
27;0.915859580039978;0.0902375653386116;0.941987156867981;0.0543086938560009
28;0.9097561240196228;0.08981724083423615;0.9102563858032227;0.05602526664733887
29;0.9001210927963257;0.09158017486333847;0.9317307472229004;0.05235567316412926
30;0.9031476974487305;0.08748872578144073;0.9403846263885498;0.03836435824632645
31;0.9104115962982178;0.08867773413658142;0.9144230484962463;0.04559263214468956
32;0.9055690169334412;0.08557464182376862;0.9310897588729858;0.046924687922000885
33;0.9134382605552673;0.08793801814317703;0.9490384459495544;0.04263567179441452
34;0.9055690169334412;0.08565641939640045;0.9310897588729858;0.03337595611810684
35;0.9079903364181519;0.0906289741396904;0.9387820363044739;0.045690327882766724
36;0.9079903364181519;0.08582284301519394;0.9349358677864075;0.04163745045661926
37;0.920121967792511;0.08525339514017105;0.9362179636955261;0.036726485937833786
38;0.9104115962982178;0.0838107168674469;0.9339743852615356;0.04294459521770477
39;0.9110169410705566;0.07962711900472641;0.9355769157409668;0.03931644558906555
40;0.9219128489494324;0.08171096444129944;0.9458333253860474;0.04328535497188568
41;0.9110169410705566;0.08327778428792953;0.9375;0.04933298006653786
42;0.9207021594047546;0.08173856139183044;0.9256410002708435;0.03622068837285042
43;0.9128329157829285;0.07848230749368668;0.9349358677864075;0.03955233097076416
44;0.9291767477989197;0.0829104483127594;0.9362179636955261;0.03920844569802284
45;0.9025423526763916;0.08210962265729904;0.9256410002708435;0.0392928272485733
46;0.9121951460838318;0.08098050206899643;0.9461538195610046;0.0509210042655468
47;0.908595621585846;0.07997085154056549;0.9458333253860474;0.03111225552856922
48;0.9261501431465149;0.07826120406389236;0.9644230604171753;0.031187109649181366
49;0.9225181341171265;0.0792861357331276;0.9708333611488342;0.04449167475104332
0;0.6144067645072937;0.5257285237312317;0.8326923251152039;0.34965187311172485
1;0.7723971009254456;0.23053602874279022;0.8480769395828247;0.1613551378250122
2;0.8069007396697998;0.17535915970802307;0.9070512652397156;0.09595157951116562
3;0.8420096635818481;0.14163145422935486;0.9012820720672607;0.07507837563753128
4;0.8638014793395996;0.12837360799312592;0.9246794581413269;0.07841743528842926
5;0.8886198401451111;0.11736581474542618;0.9054487347602844;0.05480855330824852
6;0.8765133023262024;0.11397101730108261;0.8993589878082275;0.05350719019770622
7;0.8837772607803345;0.11071808636188507;0.9144230484962463;0.055381450802087784
8;0.8874092102050781;0.11130885779857635;0.9009615182876587;0.05259640887379646
9;0.8902438879013062;0.10628993064165115;0.9102563858032227;0.054540686309337616
10;0.8861985206604004;0.10346279293298721;0.9137820601463318;0.04845748841762543
11;0.9031476974487305;0.10362537950277328;0.8955128192901611;0.05879621580243111
12;0.88922518491745;0.10345271229743958;0.9169871807098389;0.06413954496383667
13;0.8995157480239868;0.10054005682468414;0.923397421836853;0.04863515496253967
14;0.9001210927963257;0.09938162565231323;0.9179487228393555;0.06471620500087738
15;0.8934624791145325;0.09955316036939621;0.9259615540504456;0.06385209411382675
16;0.8995157480239868;0.09856142103672028;0.9214743375778198;0.06378254294395447
17;0.8964890837669373;0.10024716705083847;0.9070512652397156;0.049483396112918854
18;0.8932926654815674;0.100433848798275;0.9166666865348816;0.06226275861263275
19;0.898910403251648;0.09642694145441055;0.9083333611488342;0.05262085422873497
20;0.9031476974487305;0.0938062071800232;0.9426282048225403;0.05095929279923439
21;0.8995157480239868;0.0897449478507042;0.9227564334869385;0.052111949771642685
22;0.8898305296897888;0.0953049287199974;0.906089723110199;0.050962984561920166
23;0.9055690169334412;0.09293890744447708;0.9429486989974976;0.045287229120731354
24;0.9019370675086975;0.0921010747551918;0.942307710647583;0.048190630972385406
25;0.9122276306152344;0.08941767364740372;0.9163461327552795;0.0484606958925724
26;0.897699773311615;0.09424938261508942;0.9198718070983887;0.04845259711146355
27;0.907384991645813;0.0906987413764;0.9163461327552795;0.0434388592839241
28;0.915243923664093;0.08905602246522903;0.9375;0.052934449166059494
29;0.9013317227363586;0.091291144490242;0.9224358797073364;0.060241248458623886
30;0.8983050584793091;0.08733522891998291;0.9205127954483032;0.04739684239029884
31;0.9164648652076721;0.08684565871953964;0.9339743852615356;0.03826082497835159
32;0.9079903364181519;0.08438707143068314;0.9102563858032227;0.04957271367311478
33;0.8946731090545654;0.08911563456058502;0.9362179636955261;0.0487530492246151
34;0.9219128489494324;0.0865643098950386;0.9432692527770996;0.03876585140824318
35;0.9019370675086975;0.0875847116112709;0.9304487109184265;0.037629663944244385
36;0.9031476974487305;0.08572549372911453;0.9208333492279053;0.048754192888736725
37;0.917682945728302;0.0838310718536377;0.9269230961799622;0.04810016229748726
38;0.9140436053276062;0.08588818460702896;0.9169871807098389;0.03961452469229698
39;0.9067796468734741;0.08398490399122238;0.9304487109184265;0.04501139000058174
40;0.9194915294647217;0.08253629505634308;0.9336538314819336;0.057781707495450974
41;0.9067796468734741;0.0857904702425003;0.9355769157409668;0.03461042419075966
42;0.9079903364181519;0.08098603785037994;0.9205127954483032;0.048637017607688904
43;0.9055690169334412;0.08014336973428726;0.946794867515564;0.041327159851789474
44;0.9279661178588867;0.08073429018259048;0.942307710647583;0.038029082119464874
45;0.9194915294647217;0.0801948681473732;0.9576923251152039;0.04531645029783249
46;0.910365879535675;0.08146121352910995;0.9291666746139526;0.03981604799628258
47;0.9055690169334412;0.07502644509077072;0.9439102411270142;0.03097011335194111
48;0.9231234788894653;0.07720117270946503;0.9349358677864075;0.04083821550011635
49;0.9116222858428955;0.07789930701255798;0.9535256624221802;0.03669532388448715
50;0.9207021594047546;0.07767922431230545;0.9371795058250427;0.03547435626387596
51;0.9194915294647217;0.07844200730323792;0.9429486989974976;0.03278644382953644
52;0.9219128489494324;0.07746061682701111;0.9381410479545593;0.035925284028053284
53;0.9122276306152344;0.07577525079250336;0.9339743852615356;0.03036957047879696
54;0.9116222858428955;0.07960706949234009;0.9432692527770996;0.03587504103779793
55;0.9031476974487305;0.07603247463703156;0.9368589520454407;0.03784668818116188
56;0.9170731902122498;0.07690209895372391;0.9266025424003601;0.037385907024145126
