Percent Copied,Index,Sliding Window Size,BVH File Num,Exemplar Num,Val Loss,Val Accuracy,Training Time
42.0,18,2,,,0.0015913296956568956,0.9450827240943909,1692
42.0,18,4,,,0.0014840863877907395,0.8336396813392639,1666
42.0,18,6,,,0.001167036360129714,0.90625,1679
42.0,18,8,,,0.001550488406792283,0.9168198704719543,1674
42.0,18,10,,,0.0013853051932528615,0.8876378536224365,1680
42.0,18,12,,,0.0014817954506725073,0.8986672759056091,1566
